job_id,company,title,location,job_url,canonical_application_url,source,date_discovered,date_posted,date_updated,status,fit_score,fit_tier,role_family,seniority,key_requirements,matching_strengths,main_gaps,resume_variant,networking_priority,application_priority,last_checked,notes,full_description_hash,description_file,is_medical_false_positive,company_slug,source_id,stale_flag,last_verified,merged_from,opportunity_level,recommended_action,priority_v2,score_explanation,score_confidence,missing_info,override_reason,last_scored,ats_score,keyword_match_score,keyword_matched,keyword_missing,ats_issues,last_ats_check,review_flag,application_status,audit_verdict,audit_reasons,audit_date,application_ids,referral_contacts,referral_contact_urls,days_since_checked,attention_reasons
,Aegis AI Security,AI Engineer - SF,"San Francisco, CA (On-site)",https://www.linkedin.com/jobs/view/4459033364/,https://www.linkedin.com/jobs/view/4459033364/,linkedin,2026-08-27,Posted 1 day ago,,open,,,,,,,,,,,,linkedin_sweep:c2_01_fortinet; flags=thin_jd,,,,aegis_ai_security,4459033364,,,,L3/L4 index-only,LOW_PRIORITY,31.6,fit=6.0 research=0.0(+) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.8['fortinet_adjacency'] company=4.8 strategy=4.0 referral=0.5 loc=3.0 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,,,,,,,,,,,,,,,,thin_jd;visa sponsorship unverified;description_file pointer empty
,Aegis AI Security,AI Engineer - NYC,"New York, NY (On-site)",https://www.linkedin.com/jobs/view/4459042237/,https://www.linkedin.com/jobs/view/4459042237/,linkedin,2026-08-27,Posted 1 day ago,,open,,,,,,,,,,,,linkedin_sweep:c2_01_fortinet; flags=thin_jd,,,,aegis_ai_security,4459042237,,,,L3/L4 index-only,LOW_PRIORITY,31.6,fit=6.0 research=0.0(+) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.8['fortinet_adjacency'] company=4.8 strategy=4.0 referral=0.5 loc=3.0 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,,,,,,,,,,,,,,,,thin_jd;visa sponsorship unverified;description_file pointer empty
,Percepta,Embedded Research Scientist,"New York, NY (On-site)",https://www.linkedin.com/jobs/view/4440830464/,https://www.linkedin.com/jobs/view/4440830464/,linkedin,2026-08-27,Posted 3 hours ago,,open,,,,,,,,,,,,linkedin_sweep:li_research_engineer_us_remote; flags=thin_jd,,,,percepta,4440830464,,,,L3/L4 index-only,LOW_PRIORITY,31.6,fit=6.0 research=0.82(+research) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=3.0 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,,,,,,,,,,,,,,,,thin_jd;visa sponsorship unverified;description_file pointer empty
,Decagon,Senior Research Engineer,"New York, NY (On-site)",https://www.linkedin.com/jobs/view/4241521229/,https://www.linkedin.com/jobs/view/4241521229/,linkedin,2026-08-27,Posted 2 days ago,,open,,,,,,,,,,,,"linkedin_sweep:li_research_engineer_us_remote; flags=senior_soft,thin_jd",,,,decagon,4241521229,,,,L3/L4 index-only,LOW_PRIORITY,31.6,fit=6.0 research=0.82(+research) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=3.0 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,,,,,,,,,,,,,,,,thin_jd;visa sponsorship unverified;description_file pointer empty
li_4455773999,Amazon,"Applied Scientist, Fauna","Sunnyvale, CA",https://www.linkedin.com/jobs/view/4455773999/,https://www.linkedin.com/jobs/view/4455773999/,linkedin,2026-08-23,2026-08-19,2026-08-24,open,,,applied_ml,,,,,,,,,posted_rel=3 days ago | audit 2026-08-26: borderline - Meets MS+4yrs qualification path (candidate: MS Georgia Tech + ~4.5 yrs) so not auto-excluded on experience; Basic qualification requires strong publication record at major Robotics/ML/AI conferences (RSS/CoRL/ICRA/NeurIPS etc.) which candidate profile does not evidence,,,,amazon,li_4455773999,,,,L3/L4 index-only,LOW_PRIORITY,31.5,fit=6.0 research=0.0(+) tech=0.45 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=5.6 strategy=4.0 referral=0.5 loc=1.5 urgency=2.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,28.6,0.0,,golang; pytorch; vllm; transformers; onnx; opensearch; elasticsearch; python; hugging face; ray,"no requirements/qualifications section found in description; thin job description (46 chars, <500)",2026-08-23,,,borderline,,2026-08-26,,,,,thin_jd;visa sponsorship unverified;description_file pointer empty
elevenlabs_engineering_internal_ai_transformation_a3097257,ElevenLabs,Engineering - Internal AI Transformation,,https://jobs.ashbyhq.com/elevenlabs/a3097257-a07a-4a7e-b9fe-b8555c1a0fa7,https://jobs.ashbyhq.com/elevenlabs/a3097257-a07a-4a7e-b9fe-b8555c1a0fa7,ashby,2026-08-22,362ce2f4d3151220,2026-08-24,open,,,agentic_ai,,,,,,,,2026-08-22,career-ops scan import 2026-08-22; simhash=United States · Dublin · Ireland · Sofia · Bulgaria · Germany · Portugal · Warsaw · Poland · Sweden · Stockholm · Italy · United Kingdom · Amsterdam · Netherlands · Canada · Berlin · Remote,,,,elevenlabs,a3097257,,,,L3/L4 index-only,LOW_PRIORITY,31.3,fit=8.0 research=0.0(+) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=1.5 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,22.9,0.0,,golang; pytorch; vllm; transformers; onnx; opensearch; elasticsearch; python; hugging face; ray,"no requirements/qualifications section found in description; thin job description (273 chars, <500); posting date unknown/unparseable",2026-08-23,,,useful,,2026-08-26,,,,15,thin_jd;visa sponsorship unverified;description_file pointer empty
writer_software_engineer_generative_ai_4d5f11bd,Writer,"Software engineer, generative AI",,https://jobs.ashbyhq.com/writer/4d5f11bd-0375-4bc2-af4d-9434e103957c,https://jobs.ashbyhq.com/writer/4d5f11bd-0375-4bc2-af4d-9434e103957c,ashby,2026-08-22,f71f5394d4578894,2026-08-24,open,,,applied_ml,,,,,,,,2026-08-22,"career-ops scan import 2026-08-22; simhash=San Francisco, CA · Seattle, WA · Seattle · United States · New York City, NY · New York City",,,,writer,4d5f11bd,,,,L3/L4 index-only,LOW_PRIORITY,31.3,fit=8.0 research=0.0(+) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=1.5 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,17.1,0.0,,golang; pytorch; vllm; transformers; onnx; opensearch; elasticsearch; python; hugging face; ray,"no requirements/qualifications section found in description; thin job description (169 chars, <500); no explicit location stated; posting date unknown/unparseable",2026-08-23,,,useful,,2026-08-26,,,,15,thin_jd;visa sponsorship unverified;description_file pointer empty
abridge_software_engineer_generative_ai_897709b2,Abridge,"Software Engineer, Generative AI",,https://jobs.ashbyhq.com/abridge/897709b2-e03d-4574-8611-5cfd669adde9,https://jobs.ashbyhq.com/abridge/897709b2-e03d-4574-8611-5cfd669adde9,ashby,2026-08-22,13eaa7f92e3f3bde,2026-08-24,open,,,agentic_ai,,,,,,,,2026-08-22,career-ops scan import 2026-08-22; simhash=SF Office · NYC Office · New York City · USA,,,,abridge,897709b2,,,,L3/L4 index-only,LOW_PRIORITY,31.3,fit=8.0 research=0.0(+) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=1.5 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,17.1,0.0,,golang; pytorch; vllm; transformers; onnx; opensearch; elasticsearch; python; hugging face; ray,"no requirements/qualifications section found in description; thin job description (120 chars, <500); no explicit location stated; posting date unknown/unparseable",2026-08-23,,,useful,,2026-08-26,,,,15,thin_jd;visa sponsorship unverified;description_file pointer empty
livekit_research_engineer_reinforcement_learning_b0c02c3f,LiveKit,Research Engineer (Reinforcement Learning),,https://jobs.ashbyhq.com/livekit/b0c02c3f-790f-4cd8-960d-220800d35367,https://jobs.ashbyhq.com/livekit/b0c02c3f-790f-4cd8-960d-220800d35367,ashby,2026-08-22,5b60660ef051d63b,2026-08-24,open,,,post_training,,,,,,,,2026-08-22,career-ops scan import 2026-08-22; simhash=North America · APJ · EMEA · Remote,,,,livekit,b0c02c3f,,,,L3/L4 index-only,LOW_PRIORITY,31.3,"fit=6.0 research=1.36(+reinforcement learning,research) tech=0.0 agentic=0.0(+) pt=0.62(+reinforcement learning) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=1.5 urgency=1.0",low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,22.9,0.0,,golang; pytorch; vllm; transformers; onnx; opensearch; elasticsearch; python; hugging face; ray,"no requirements/qualifications section found in description; thin job description (121 chars, <500); posting date unknown/unparseable",2026-08-23,,,pending_fit_audit,,2026-08-26,,,,15,thin_jd;visa sponsorship unverified;description_file pointer empty
prime_intellect_research_engineer_reinforcement_learning_ee13090e,Prime Intellect,Research Engineer - Reinforcement Learning,,https://jobs.ashbyhq.com/primeintellect/ee13090e-3fea-40f0-b785-19316f52bf08,https://jobs.ashbyhq.com/primeintellect/ee13090e-3fea-40f0-b785-19316f52bf08,ashby,2026-08-22,695aff70c7d233a9,2026-08-24,open,,,post_training,,,,,,,,2026-08-22,career-ops scan import 2026-08-22; simhash=San Francisco · Remote · United States,,,,prime_intellect,ee13090e,,,,L3/L4 index-only,LOW_PRIORITY,31.3,"fit=6.0 research=1.36(+reinforcement learning,research) tech=0.0 agentic=0.0(+) pt=0.62(+reinforcement learning) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=1.5 urgency=1.0",low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,22.9,0.0,,golang; pytorch; vllm; transformers; onnx; opensearch; elasticsearch; python; hugging face; ray,"no requirements/qualifications section found in description; thin job description (124 chars, <500); posting date unknown/unparseable",2026-08-23,,,useful,,2026-08-26,,,,15,thin_jd;visa sponsorship unverified;description_file pointer empty
amazon_science_applied_scientist_iii_amz10362489_4455090797,Amazon Science,Applied Scientist III - AMZ10362489,"Santa Clara, CA",https://www.linkedin.com/jobs/view/4455090797/,https://www.linkedin.com/jobs/view/4455090797/,linkedin,2026-08-23,2026-08-23,2026-08-24,open,,,applied_ml,,,,,,,,,linkedin guest sweep 2026-08-23; posted_rel=2 hours ago,,,,amazon_science,4455090797,,,,L3/L4 index-only,LOW_PRIORITY,31.3,fit=6.0 research=0.0(+) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=1.5 urgency=3.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,,,,,,,,,useful,,2026-08-26,,,,,thin_jd;visa sponsorship unverified;description_file pointer empty
,Pony.ai,"Software Engineer, Deep Learning","Fremont, CA (On-site)",https://www.linkedin.com/jobs/view/4452524304/,https://www.linkedin.com/jobs/view/4452524304/,linkedin,2026-08-25,Posted 6 days ago,,open,,,,,,,,,,,,linkedin_sweep:li_ml_engineering_us_remote; flags=thin_jd,,,,pony_ai,4452524304,,,,L3/L4 index-only,LOW_PRIORITY,31.3,fit=8.0 research=0.0(+) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=1.5 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,,,,,,,,,useful,,2026-08-26,,,,,thin_jd;visa sponsorship unverified;description_file pointer empty
,Whatnot,Machine Learning Infrastructure Engineer,"Los Angeles, CA (On-site)",https://www.linkedin.com/jobs/view/4437579905/,https://www.linkedin.com/jobs/view/4437579905/,linkedin,2026-08-25,Posted 2 days ago,,open,,,,,,,,,,,,linkedin_sweep:li_ml_engineering_us_remote; flags=thin_jd,,,,whatnot,4437579905,,,,L3/L4 index-only,LOW_PRIORITY,31.3,fit=8.0 research=0.0(+) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=1.5 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,,,,,,,,,useful,,2026-08-26,,,,,thin_jd;visa sponsorship unverified;description_file pointer empty
air_ai_engineer_internal_enablement_productivity_4447986743,Air,"AI Engineer, Internal Enablement & Productivity","Pittsburgh, PA",https://www.linkedin.com/jobs/view/4447986743/,https://www.linkedin.com/jobs/view/4447986743/,linkedin,2026-08-26,2026-08-24,,open,,,,,,,,,,,,linkedin guest-api sweep 2026-08-26 past-week US,,,,air,4447986743,,,,L3/L4 index-only,LOW_PRIORITY,31.3,fit=6.0 research=0.0(+) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=1.5 urgency=3.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,,,,,,,,,useful,,2026-08-26,,,,,thin_jd;visa sponsorship unverified;description_file pointer empty
,NewRocket,AI Engineer/Anthropic-Campus Hire - US West,"Dallas, TX",https://www.linkedin.com/jobs/view/4459312443/,https://www.linkedin.com/jobs/view/4459312443/,linkedin,2026-08-27,2026-08-26,,open,,,,,,,,,,,,,,,,newrocket,4459312443,,,,L3/L4 index-only,LOW_PRIORITY,31.3,fit=6.0 research=0.0(+) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=1.5 urgency=3.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,,,,,,,,,,,,,,,,thin_jd;visa sponsorship unverified;description_file pointer empty
,NewRocket,AI Engineer/Anthropic-Campus Hire - US West,"Phoenix, AZ",https://www.linkedin.com/jobs/view/4459196695/,https://www.linkedin.com/jobs/view/4459196695/,linkedin,2026-08-27,2026-08-26,,open,,,,,,,,,,,,,,,,newrocket,4459196695,,,,L3/L4 index-only,LOW_PRIORITY,31.3,fit=6.0 research=0.0(+) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=1.5 urgency=3.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,,,,,,,,,,,,,,,,thin_jd;visa sponsorship unverified;description_file pointer empty
li_4375826441,Scout AI,AI Engineer,"Sunnyvale, CA",https://www.linkedin.com/jobs/view/4375826441/,https://www.linkedin.com/jobs/view/4375826441/,linkedin,2026-09-05,2026-09-03,,open,,,,,,,,,,,,posted_rel=1 day ago,,,,scout_ai,li_4375826441,,,,L3/L4 index-only,LOW_PRIORITY,31.3,fit=6.0 research=0.0(+) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=1.5 urgency=3.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,,,,,,,,,,,,,,,,thin_jd;visa sponsorship unverified;description_file pointer empty
li_4462166429,Get Hire Technologies Inc.,AI/ML Engineer — Job Posting,"Manhattan, NY",https://www.linkedin.com/jobs/view/4462166429/,https://www.linkedin.com/jobs/view/4462166429/,linkedin,2026-09-05,2026-09-02,,open,,,,,,,,,,,,posted_rel=2 days ago,,,,get_hire_technologies_inc,li_4462166429,,,,L3/L4 index-only,LOW_PRIORITY,31.3,fit=6.0 research=0.0(+) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=1.5 urgency=3.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,,,,,,,,,,,,,,,,thin_jd;visa sponsorship unverified;description_file pointer empty
li_4460788847,Air,AI Engineer,"Pittsburgh, PA",https://www.linkedin.com/jobs/view/4460788847/,https://www.linkedin.com/jobs/view/4460788847/,linkedin,2026-09-05,2026-09-04,,open,,,,,,,,,,,,posted_rel=18 hours ago,,,,air,li_4460788847,,,,L3/L4 index-only,LOW_PRIORITY,31.3,fit=6.0 research=0.0(+) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=1.5 urgency=3.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,,,,,,,,,,,,,,,,thin_jd;visa sponsorship unverified;description_file pointer empty
li_4458433292,Amazon Science,"Senior Applied Scientist , AGI","Boston, MA",https://www.linkedin.com/jobs/view/4458433292/,https://www.linkedin.com/jobs/view/4458433292/,linkedin,2026-09-05,2026-08-28,,open,,,,,,,,,,,,posted_rel=6 days ago,,,,amazon_science,li_4458433292,,,,L3/L4 index-only,LOW_PRIORITY,31.3,fit=6.0 research=0.0(+) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=1.5 urgency=3.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,,,,,,,,,,,,,,,,thin_jd;visa sponsorship unverified;description_file pointer empty
li_4460927464,Optum,Sr. AI/ML Engineer- Digital and Consumer - Remote,"Eden Prairie, MN",https://www.linkedin.com/jobs/view/4460927464/,https://www.linkedin.com/jobs/view/4460927464/,linkedin,2026-09-05,2026-09-02,,open,,,,,,,,,,,,posted_rel=2 days ago,,,,optum,li_4460927464,,,,L3/L4 index-only,LOW_PRIORITY,31.3,fit=6.0 research=0.0(+) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=1.5 urgency=3.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,,,,,,,,,,,,,,,,thin_jd;visa sponsorship unverified;description_file pointer empty
li_4457599520,Find Data Science Jobs,Research Scientist,"Redwood City, CA",https://www.linkedin.com/jobs/view/4457599520/,https://www.linkedin.com/jobs/view/4457599520/,linkedin,2026-08-23,2026-08-22,2026-08-24,open,,,applied_ml,,,,,,,,,posted_rel=19 hours ago,,,,find_data_science_jobs,li_4457599520,,,,L3/L4 index-only,LOW_PRIORITY,31.1,fit=6.0 research=0.82(+research) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=1.5 urgency=2.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,28.6,0.0,,golang; pytorch; vllm; transformers; onnx; opensearch; elasticsearch; python; hugging face; ray,"no requirements/qualifications section found in description; thin job description (42 chars, <500)",2026-08-23,,,useful,,2026-08-26,,,,,thin_jd;visa sponsorship unverified;description_file pointer empty
li_4456281702,Tessera Labs,Research Scientist,"San Jose, CA",https://www.linkedin.com/jobs/view/4456281702/,https://www.linkedin.com/jobs/view/4456281702/,linkedin,2026-08-23,2026-08-21,2026-08-24,open,,,other,,,,,,,,,posted_rel=1 day ago,,,,tessera_labs,li_4456281702,,,,L3/L4 index-only,LOW_PRIORITY,31.1,fit=6.0 research=0.82(+research) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=11.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=1.5 urgency=2.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,28.6,0.0,,golang; pytorch; vllm; transformers; onnx; opensearch; elasticsearch; python; hugging face; ray,"no requirements/qualifications section found in description; thin job description (39 chars, <500)",2026-08-23,,,useful,,2026-08-26,,,,,thin_jd;visa sponsorship unverified;description_file pointer empty
anduril_industries_research_scientist_gh_5203023007,Anduril Industries,Research Scientist,,https://boards.greenhouse.io/andurilindustries/jobs/5203023007?gh_jid=5203023007,https://boards.greenhouse.io/andurilindustries/jobs/5203023007?gh_jid=5203023007,greenhouse,2026-08-25,12a2c5880ea23978,,open,,,,,,,,,,,2026-08-25,"career-ops scan import 2026-08-25; simhash=Huntsville, Alabama, United States | audit 2026-08-26: borderline - Meets education bar (M.S. accepted, candidate has MS Georgia Tech); no stated years-of-experience minimum exceeding 4.5 yrs; Pay range $165k-$218k clears $150k floor; full-time IC research role matching target titles",,,,anduril_industries,gh_5203023007,,,,L3/L4 index-only,LOW_PRIORITY,31.1,fit=6.0 research=0.82(+research) tech=0.0 agentic=0.0(+) pt=0.0(+) attainability=12.5['no_years_bar'] advantage=0.0[] company=4.8 strategy=4.0 referral=0.5 loc=1.5 urgency=1.0,low,visa sponsorship unverified; description_file pointer empty,,2026-09-06,,,,,,,,,borderline,,2026-08-26,,,,12,thin_jd;visa sponsorship unverified;description_file pointer empty
